티커,종목명,시장,RS,clenow,fip,신규,시총,r3,r6,r9,r12,close,거래대금20
006910,보성파워텍,KOSDAQ,79,-0.45227266583713294,-0.1777777777777778,False,371912767680,-8.464328899637241,-34.85370051635112,33.98230088495575,82.85024154589371,7570,11043850725.5
025000,KPX케미칼,KOSPI,79,0.01103637253522512,-0.022222222222222254,False,245645574900,10.869565217391308,11.752988047808755,12.424849699398788,18.946654227800863,56100,287682575.0
453340,현대그린푸드,KOSPI,79,0.06382795735949075,-0.1777777777777777,False,611764699080,5.961754780652417,19.31602279924003,16.368128474366884,17.018633540372676,18840,558109177.5
005430,한국공항,KOSPI,79,0.2151943263071991,-0.03333333333333327,False,254258306500,-8.646188850967008,36.101694915254235,30.781758957654716,14.387464387464387,80300,582368740.0
096760,JW홀딩스,KOSPI,78,0.030816741143562688,0.022222222222222254,False,315659502340,10.909090909090914,3.0156815440289586,14.018691588785037,25.036603221083453,4270,300822898.25
018000,유니슨,KOSDAQ,78,6.413300699708634e-06,-0.11111111111111105,False,320480380740,30.000000000000004,4.661016949152552,-3.891050583657585,2.7454242928452555,1235,4519733813.1
033640,네패스,KOSDAQ,78,-0.47108894346700037,-0.03333333333333327,False,516526124800,-31.393568147013784,30.917592051431917,27.056154282473056,66.04892512972573,22400,3431595828.0
105330,케이엔더블유,KOSDAQ,78,-0.5116187074869042,0.05555555555555558,False,119665814400,-18.98047722342733,-4.961832061068705,27.040816326530614,77.01421800947867,7470,231120994.0
089230,THE E&M,KOSDAQ,78,-0.2787406985605978,-0.19999999999999996,False,70879594492,-25.702479338842977,-19.37219730941704,78.5501489572989,53.15161839863713,1798,790280770.0
011760,현대코퍼레이션,KOSPI,78,-0.004753942590523506,-0.0888888888888889,False,355859185400,8.467741935483875,4.263565891472876,18.502202643171817,19.026548672566367,26900,485095382.5
000880,한화,KOSPI,78,-0.32529585876781886,0.0,False,7322057558100,-1.6581312896178813,-6.329735703857331,34.87229862475443,33.300970873786405,137300,28206441665.0
100590,머큐리,KOSDAQ,78,-0.5649742635435401,-0.18888888888888888,False,81412838750,-13.949275362318836,-8.301158301158296,47.28682170542635,46.153846153846146,4750,4271799271.75
306200,세아제강,KOSPI,78,-0.05402138053898406,-0.011111111111111127,False,427146780000,6.657223796033995,8.815028901734113,23.039215686274517,11.970260223048324,150600,1228007445.0
242040,나무AX,KOSDAQ,78,-0.48982068789552585,-0.07777777777777778,False,105376073880,-61.698113207547166,-38.109756097560975,115.34653465346535,103.27102803738319,3045,786312910.25
475460,미트박스,KOSDAQ,78,-0.014683158803181011,0.033333333333333326,False,48955371750,34.83670295489891,10.16518424396442,-1.252847380410027,-21.89189189189189,8670,418092625.0
001440,대한전선,KOSPI,78,-0.6700674269622067,-0.22222222222222227,False,5781781582000,-22.06076618229855,-1.5025041736227096,22.916666666666675,79.11353976927747,29500,43028530002.5
388790,라이콤,KOSDAQ,78,-0.20060106860106514,-0.08888888888888885,False,136845295200,-41.94805194805195,-17.83088235294118,71.92307692307693,85.47717842323652,4470,1738784758.25
217190,제너셈,KOSDAQ,78,-0.048900097390399445,-0.0888888888888889,False,83000231910,7.31292517006803,2.1035598705501535,27.089627391742187,11.819953925217085,6310,2281042814.5
001230,동국홀딩스,KOSPI,77,-0.088546454909259,0.05555555555555558,False,322678508625,12.405200433369457,-9.900130264871908,20.28985507246377,20.429483459083,2075,791104761.9
008060,대덕,KOSPI,77,-0.34178068633250325,-0.1333333333333333,False,454914404920,-29.07317073170732,13.063763608087097,26.215277777777768,74.34052757793765,14540,1133695963.5
020150,롯데에너지머티리얼즈,KOSPI,77,-0.5909743101584921,-0.12222222222222218,False,2209822538600,-25.30973451327434,13.28859060402685,17.22222222222223,75.10373443983403,42200,9808640287.5
108670,LX하우시스,KOSPI,77,-0.010021656792385378,0.0,False,308936231500,3.765060240963858,19.204152249134943,11.850649350649345,16.18887015177066,34450,869183842.5
003650,미창석유,KOSPI,77,0.42044789975681235,0.022222222222222254,False,227723064800,3.9714058776807004,12.264150943396235,15.533980582524265,18.999999999999993,130900,489493635.0
460860,동국제강,KOSPI,77,-0.10548930094324409,-0.24444444444444452,False,511954735440,8.631578947368412,11.326860841423958,18.21305841924399,7.499999999999996,10320,1831491206.5
000430,대원강업,KOSPI,77,-0.026913238684246492,0.0222222222222222,False,299150000000,-4.644268774703553,19.875776397515523,20.625000000000004,22.30671736375158,4825,1173162337.75
461300,아이스크림미디어,KOSDAQ,77,0.023770801011083323,0.0222222222222222,False,256011513600,17.07317073170731,14.217727543129088,9.714285714285719,-5.418719211822665,19200,642885757.0
000400,롯데손해보험,KOSPI,77,0.00029105013066185254,-0.13333333333333336,False,657912998400,11.637704054765674,1.6786570743405171,17.12707182320441,10.129870129870122,2120,964378856.0
024950,삼천리자전거,KOSDAQ,77,0.00010247178839340116,-0.12222222222222218,False,58094000000,24.43559096945551,5.875706214689269,2.4043715846994607,-4.950294177317915,4685,604550159.75
035080,그래디언트,KOSDAQ,77,0.14777745454162414,-0.11111111111111105,False,137553527990,29.85232067510548,4.587935429056933,2.8404344193817987,-15.220385674931125,12310,390013120.0
006120,SK디스커버리,KOSPI,77,0.005237793771360988,-0.15555555555555556,False,999549307400,23.70689655172413,1.4134275618374659,-4.966887417218546,7.490636704119846,57400,1400896642.5
001540,안국약품,KOSDAQ,77,0.11561004508811758,0.0222222222222222,False,132510987200,-10.563380281690138,28.121059268600245,14.414414414414424,29.42675159235668,10160,709883422.5
014620,성광벤드,KOSDAQ,77,-0.15207622744255894,-0.14444444444444443,False,910917585200,14.143094841930125,-3.1073446327683607,25.182481751824824,0.43923865300146137,34300,7030395687.5
001120,LX인터내셔널,KOSPI,77,-0.11125206689506711,-0.033333333333333326,False,1585284000000,2.122347066167296,-5.542725173210162,20.47128129602356,30.670926517571885,40900,2852952367.5
007610,선도전기,KOSPI,76,-0.639881534631787,-0.18888888888888888,False,72900000000,-27.67857142857143,35.00000000000001,35.00000000000001,35.00000000000001,4050,935264679.0
058730,다스코,KOSPI,76,0.07580155525318445,-0.13333333333333336,False,67132897065,25.568181818181813,-7.916666666666671,-4.466858789625361,10.869565217391308,3315,9508034051.5
046120,오르비텍,KOSDAQ,76,-0.6409961259952147,-0.24444444444444446,False,205502478310,-14.627285513361466,-28.419811320754718,34.88888888888888,71.95467422096317,6070,6719948350.0
415640,KB발해인프라,KOSPI,76,0.10238685696883504,-0.0222222222222222,False,1298982808800,8.053007135575951,5.682951146560322,7.396149949341435,19.909502262443436,10600,1396788828.0
021240,코웨이,KOSPI,76,0.10917883267875604,0.033333333333333326,False,6737058955200,6.966292134831464,29.34782608695652,10.440835266821335,-4.895104895104896,95200,14404613040.0
009420,한올바이오파마,KOSPI,76,0.04539269065354235,-0.1777777777777777,False,2617255963800,-2.7184466019417486,-11.012433392539966,17.743830787309058,47.352941176470594,50100,19096068380.0
100030,인지소프트,KOSDAQ,76,0.00933847860449146,-0.03333333333333327,False,67151951300,16.193181818181813,5.358062854198864,1.7412935323383172,9.124866595517611,20450,231518912.0
024060,흥구석유,KOSDAQ,76,-0.14208652507567943,0.011111111111111127,False,219150000000,24.871794871794872,-40.609756097560975,20.544554455445542,18.877135882831574,14610,47084781376.0
049520,유아이엘,KOSDAQ,76,-6.226008683638659e-06,-0.011111111111111072,False,119669385000,6.447187928669407,-3.482587064676612,21.249999999999993,17.575757575757578,3880,309270576.0
001530,DI동일,KOSPI,76,-0.000101687105523222,-0.0888888888888889,False,547928175450,13.76344086021506,15.502183406113534,30.38548752834467,-25.343645036551976,26450,1312522292.5
079160,CJ CGV,KOSPI,76,0.22942722741120267,-0.0222222222222222,False,902426243650,20.976692563817977,10.77235772357723,-12.8,5.825242718446599,5450,3310324663.5
028100,동아지질,KOSPI,76,0.11855058666671701,-0.07777777777777778,False,202110327170,12.002487562189046,6.2536873156342265,-2.172732210755024,17.55874673629243,18010,290920604.5
003610,방림,KOSPI,76,0.04054703276806833,0.07777777777777778,False,186242512400,10.056925996204935,10.056925996204935,-1.3605442176870763,16.582914572864315,5800,422770900.5
078020,LS증권,KOSDAQ,76,-0.06930291683840624,-0.15555555555555556,False,370059537300,0.45180722891566827,-12.924281984334208,35.15704154002026,21.937842778793424,6670,373831415.5
033780,KT&G,KOSPI,76,-0.020253192146857193,-0.011111111111111072,False,17834636340800,-8.519701810436631,12.287581699346406,21.327683615819204,28.49663425579656,171800,38546974000.0
089890,코세스,KOSDAQ,75,-0.6726594480901623,-0.1333333333333333,False,437013748700,-30.474934036939317,-8.66551126516465,1.737451737451745,112.6715092816788,26350,3735727105.0
448730,삼성FN리츠,KOSPI,75,2.3620138876552402e-07,-0.011111111111111127,False,480744000000,5.179282868525892,-2.941176470588236,14.907508161044625,21.518987341772156,5280,232959641.0
023530,롯데쇼핑,KOSPI,75,-0.47284455479905974,-0.05555555555555558,False,3168340560000,-42.740286298568506,16.666666666666675,48.54111405835544,63.98243045387994,112000,17145297580.0
474610,RF시스템즈,KOSDAQ,75,-0.4641385248935236,-0.1777777777777777,False,100618235600,-14.355828220858891,-30.891089108910897,64.04230317273796,39.04382470119523,6980,471937390.0
034020,두산에너빌리티,KOSPI,75,-0.3750502383179425,-0.14444444444444443,False,58162952056800,-2.470461868958107,-14.74178403755868,13.927227101631123,48.85245901639343,90800,266036317050.0
002900,TYM,KOSPI,75,-0.03220545849200937,-0.0888888888888889,False,291870000000,8.796296296296301,2.9197080291970767,6.334841628959276,15.384615384615374,7050,1599079517.5
302430,이노메트리,KOSDAQ,75,-0.21814014137520027,-0.12222222222222223,False,79504016880,5.598958333333326,25.34775888717156,-1.6969696969696968,7.275132275132279,8110,7378780609.5
336260,두산퓨얼셀,KOSPI,75,-0.5589885170411292,-0.07777777777777778,False,3196093828800,-33.2421340629275,5.9717698154180265,52.024922118380054,49.00763358778626,48800,57614947630.0
950190,고스트스튜디오,KOSDAQ,75,0.3731163965995142,0.055555555555555525,False,126655984070,6.571741511500551,20.420792079207928,7.0407040704070445,-0.10266940451745254,9730,309450585.0
068930,디지털대성,KOSDAQ,75,0.0035706771786622247,-0.1111111111111111,False,240221968560,10.012674271229404,-2.799552071668532,7.028360049321836,16.198125836680056,8680,220616275.0
012860,모베이스전자,KOSDAQ,75,-0.6389291180996032,-0.14444444444444443,False,169535452955,-26.038338658146966,-42.627013630731106,68.85485047410648,66.1880832735104,2315,857890871.25
161390,한국타이어앤테크놀로지,KOSPI,75,0.020532712287343508,-0.011111111111111127,False,7717416798700,-13.472222222222218,12.658227848101266,1.300813008130075,52.88343558282209,62300,16616806030.0
003470,유안타증권,KOSPI,75,-0.2726988391328455,-0.15555555555555556,False,921010887560,-4.112337011033096,-4.016064257028118,24.479166666666675,27.46666666666666,4780,1234964232.25
294570,쿠콘,KOSDAQ,75,-0.00043367552735210487,-0.1777777777777777,False,299724440400,32.58928571428572,-1.655629139072845,-1.980198019801982,-21.944809461235216,29700,7348454442.5
038680,에스넷,KOSDAQ,74,-0.0008727396439052325,-0.19999999999999996,False,75070660340,10.882352941176476,16.537867078825343,5.013927576601662,-4.19313850063533,3770,997316467.0
001800,오리온홀딩스,KOSPI,74,0.011914844568954256,-0.09999999999999998,False,1530986793400,-1.737451737451734,5.601659751037347,18.37209302325582,18.37209302325582,25450,1667220807.5
046890,서울반도체,KOSDAQ,74,-0.585965041605196,-0.0444444444444444,False,573142082000,-25.530303030303024,-6.380952380952376,49.619482496194834,46.49776453055141,9830,1600628769.5
136490,선진,KOSPI,74,0.0006322806516541157,-0.04444444444444445,False,257057519240,14.634146341463406,4.951456310679614,7.992007992007988,-3.5682426404995526,10810,1018523966.5
194370,제이에스코퍼레이션,KOSPI,74,0.01203157474787788,-0.05555555555555558,False,374896513360,12.445604873803306,7.219917012448129,-5.693430656934306,11.66810717372515,12920,767990013.5
049070,인탑스,KOSDAQ,74,-0.034342563363507696,-0.07777777777777783,False,295010702000,-3.002070393374745,3.593145384190155,19.439133205863612,20.981278244028402,18740,1525401863.0
417500,제이아이테크,KOSDAQ,74,-0.05245958686125131,-0.11111111111111105,False,126057340680,7.854137447405329,-20.803295571575696,20.344287949921757,22.257551669316378,3845,1007954399.5
339950,아이비김영,KOSDAQ,74,4.676629486400497e-05,-0.04444444444444445,False,110119304750,-6.488549618320616,7.221006564551424,22.99196787148594,19.80440097799512,2450,237644905.75
013580,계룡건설,KOSPI,74,-0.0275985934013768,-0.04444444444444445,False,204964315650,14.179104477611947,-11.900191938579653,6.9930069930070005,12.5,22950,2015863587.5
089600,KT나스미디어,KOSDAQ,74,0.09662592881754192,-0.12222222222222218,False,147262714990,24.195121951219512,5.2936311000827185,-4.141566265060237,-14.4489247311828,12730,603678128.5
060370,LS마린솔루션,KOSDAQ,74,-0.060458680692013565,-0.1777777777777778,False,1687314984200,6.600660066006592,-2.1212121212121238,-11.50684931506849,35.42976939203355,32300,2571157815.0
355150,코스텍시스,KOSDAQ,74,-0.6944576915542534,-0.13333333333333336,False,150800749000,-42.94985250737463,-14.044444444444448,64.8763853367434,69.50043821209466,19340,1753735786.0
246960,SCL사이언스,KOSDAQ,74,0.13861204708389624,-0.06666666666666665,False,76028100045,27.714285714285715,9.558823529411775,-10.956175298804782,-20.178571428571423,2235,269975620.75
227840,현대코퍼레이션홀딩스,KOSPI,74,0.001386720549048154,-0.0888888888888889,False,119493976680,8.512396694214885,7.799671592775037,4.70494417862839,4.28911834789516,13130,222416772.5
030210,다올투자증권,KOSPI,74,-0.006052018672522821,-0.06666666666666671,False,246689979300,10.20408163265305,-9.899888765294772,13.286713286713292,9.607577807848443,4050,224701463.25
093050,LF,KOSPI,73,-0.016639632476460657,-0.08888888888888885,False,653514000000,-4.893617021276597,2.995391705069128,18.630573248407643,21.467391304347828,22350,548511140.0
018670,SK가스,KOSPI,73,-0.008499631805991632,-0.06666666666666671,False,2284868646000,11.036036036036045,5.341880341880345,3.3542976939203273,2.494802494802495,246500,3008275950.0
420570,제이투케이바이오,KOSDAQ,73,0.1109085102770899,-0.0444444444444444,False,49411231350,15.12261580381471,9.173126614987082,4.064039408866993,-10.392364793213149,8450,601103528.0
004150,한솔홀딩스,KOSPI,73,-0.05954217346071936,-0.011111111111111127,False,146670166500,1.2747875354107707,9.494640122511488,11.544461778471149,8.828006088280071,3575,312730169.75
141000,비아트론,KOSDAQ,73,-0.16651214159552635,0.0,False,109880419700,0.5543237250554389,1.1148272017837302,19.815059445178342,9.277108433734949,9070,324162003.5
234690,녹십자웰빙,KOSDAQ,73,-0.02070881941407785,-0.1777777777777778,False,170651255000,17.428924598269457,3.825136612021862,0.7423117709437932,-8.12379110251451,9500,8401871678.0
033100,제룡전기,KOSDAQ,73,-0.42617436776262874,-0.13333333333333336,False,750917620750,-9.749034749034745,-5.935613682092555,24.666666666666657,31.87588152327221,46750,4335813752.5
123010,MSDI,KOSDAQ,73,-0.6811894478704219,0.011111111111111127,False,57918172455,-36.077643908969215,19.325281132861317,0.13981125480602152,83.06709265175718,2865,264329926.4
437730,삼현,KOSDAQ,73,-0.4871907862284239,-0.05555555555555558,False,1341230084100,-21.22905027932961,-16.23762376237624,-16.568047337278102,105.33980582524273,42300,7346038065.0
002310,아세아제지,KOSPI,73,0.00021837680828998995,-0.09999999999999998,False,343999727200,9.823677581863976,-4.8034934497816595,8.59277708592776,6.341463414634152,8720,781372395.0
072870,메가스터디,KOSDAQ,73,0.02608532366261802,-0.13333333333333336,False,155687724540,-0.60882800608828,3.898170246618937,11.815068493150683,15.269196822594889,13060,259079310.5
036190,금화피에스시,KOSDAQ,73,-0.0008034812261555744,-0.1111111111111111,False,208500000000,5.945121951219523,-0.1436781609195359,11.7363344051447,6.269113149847105,34750,399617227.5
042600,새로닉스,KOSDAQ,73,-0.33174340114555384,-0.14444444444444443,False,152188781500,-5.769230769230771,3.462837837837829,-15.400552486187847,53.125,12250,248941437.5
058430,포스코스틸리온,KOSPI,73,-0.4919273600344659,-0.15555555555555556,False,291900000000,-13.279857397504458,5.991285403050117,23.16455696202531,26.52795838751625,4865,1170680393.5
004690,삼천리,KOSPI,73,-7.452662132077381e-05,0.0,False,496505771300,12.12121212121211,-2.004294917680749,2.7006751687921993,2.5468164794007597,136900,1064160035.0
067390,아스트,KOSDAQ,72,-0.30184039876224283,-0.10000000000000003,False,265329269100,15.173674588665452,-20.854271356783915,2.941176470588225,14.963503649635035,6300,358508899.25
003380,하림지주,KOSDAQ,72,-0.033551021852692806,-0.08888888888888885,False,1283584416660,10.086455331412104,-25.584415584415588,-8.685258964143427,41.133004926108384,11460,5153615657.0
000850,화천기공,KOSPI,72,2.724733513451387e-06,-0.07777777777777783,False,79640000000,9.036144578313255,-2.8187919463087296,-3.8512616201859196,15.103338632750397,36200,604050497.5
393890,더블유씨피,KOSDAQ,72,-0.504335128708804,-0.1333333333333333,False,339446734320,-23.726235741444867,-1.6666666666666718,32.67195767195767,41.86704384724187,10030,2993400088.0
011780,금호석유화학,KOSPI,72,-0.0687490083667665,-0.12222222222222223,False,3142149892500,1.379870129870131,7.394668959587269,0.9700889248181133,14.06392694063927,124900,12957013825.0
013990,아가방컴퍼니,KOSDAQ,72,-0.00014291200572082906,-0.05555555555555558,False,155886920640,15.048543689320383,-2.868852459016391,5.333333333333323,-7.421875,4740,254155286.75
183300,코미코,KOSDAQ,72,-0.3441505731529356,-0.07777777777777778,False,1402217407500,-45.45563525204292,21.381886087768432,55.90200445434299,38.75476493011436,27300,13550735460.0
005880,대한해운,KOSPI,72,-0.10027365853516491,-0.14444444444444443,False,674541940600,3.2098765432098775,-5.000000000000004,10.173958882445966,13.340563991323219,2090,4369956786.75
086450,동국제약,KOSDAQ,72,-0.011790380398742159,-0.07777777777777778,False,897823837000,3.4932221063607827,7.880434782608692,7.123583378305454,2.849740932642497,19850,12270325777.0
042500,링네트,KOSDAQ,72,-0.0655164701968039,-0.1777777777777777,False,95183184880,1.0650887573964596,12.368421052631584,6.483790523690769,3.76670716889429,4270,506769189.5
001790,대한제당,KOSPI,72,0.058966695631366264,-0.0888888888888889,False,244064619450,15.040650406504064,2.722323049001818,-3.082191780821919,-5.666666666666664,2830,510950414.25
100790,미래에셋벤처투자,KOSDAQ,72,-0.7365117639789504,-0.19999999999999996,False,847804424880,-58.8659793814433,-27.454545454545453,50.566037735849065,118.33105335157316,15960,10969641990.0
126560,현대퓨처넷,KOSPI,72,0.06741580469103112,-0.13333333333333336,False,365823484000,7.200000000000006,2.2900763358778553,4.037267080745344,2.7607361963190247,3350,298560111.0
330350,위더스제약,KOSDAQ,72,-6.149579313391555e-06,-0.07777777777777778,False,97677632000,11.111111111111116,-12.009512485136742,9.792284866468837,2.777777777777768,7400,9068039122.5
026940,부국철강,KOSPI,71,-0.05548036226903557,-0.0888888888888889,False,45100000000,4.883720930232549,13.716591023701463,8.937198067632846,-9.799999999999997,2255,1778178795.5
452430,사피엔반도체,KOSDAQ,71,-0.41751189323207794,-0.12222222222222223,False,307101661200,-1.195219123505975,8.296943231441055,4.347826086956519,12.217194570135748,37200,1149517370.0
004490,세방전지,KOSPI,71,8.934548128817031e-05,-0.0888888888888889,False,853776000000,15.572232645403371,1.650165016501659,-8.605341246290799,-2.377179080824088,61600,7124960915.0
088130,동아엘텍,KOSDAQ,71,-0.4919463985279667,-0.09999999999999998,False,99141730380,-14.608433734939762,-36.50615901455767,43.726235741444874,43.544303797468366,5670,342700635.0
003300,한일홀딩스,KOSPI,71,0.07338882446643429,0.03333333333333327,False,555890935320,8.4185207456404,1.806888763410508,2.6180990324416564,0.22234574763757564,18030,399658072.5
263860,지니언스,KOSDAQ,71,-1.4827790712859925e-05,-0.0888888888888889,False,153899220000,19.95753715498938,16.016427104722798,-14.00304414003044,-20.60889929742389,16950,2064156880.0
003230,삼양식품,KOSPI,71,0.01982585138159531,-0.18888888888888888,False,9627193170000,11.615720524017469,17.67955801104972,0.39277297721915794,-20.91584158415841,1278000,83810153100.0
171090,선익시스템,KOSDAQ,71,-0.16188258240172512,-0.0888888888888889,False,668423316000,-16.137229987293523,-43.58974358974359,22.222222222222232,73.6842105263158,66000,3177439995.0
452190,한빛레이저,KOSDAQ,71,-0.5183375277310017,-0.03333333333333327,False,121516429560,-2.3076923076923106,17.865429234338738,0.7936507936507908,5.943691345151203,5080,9944926798.0
001940,KISCO홀딩스,KOSPI,71,0.38670501897770176,-0.15555555555555556,False,365041785000,10.752688172043001,2.385685884691857,-1.151631477927062,-2.8301886792452824,25750,475014565.0
002960,한국쉘석유,KOSPI,71,0.0008594359660463755,-0.12222222222222218,False,653900000000,-2.3300970873786353,-5.628517823639778,10.549450549450556,19.335705812574133,503000,729069575.0
015230,대창단조,KOSPI,71,-0.011483980136136844,-0.033333333333333326,False,179690764400,7.642276422764227,3.4375000000000044,-1.4880952380952328,2.1604938271605034,6620,692833847.5
237880,클리오,KOSDAQ,71,0.006692287662029664,-0.1333333333333333,False,224988344850,15.921787709497215,6.501283147989745,-6.46130728775357,-12.508784258608575,12450,2794409271.0
900290,GRT,KOSDAQ,71,0.01970965926338575,-0.04444444444444445,False,304395932880,15.348101265822777,-44.60486322188449,15.714285714285726,17.202572347266877,3645,1342154445.25
003850,보령,KOSPI,71,-0.011722612185041874,-0.0888888888888889,False,796105280960,6.666666666666665,-3.232533889468192,0.9793253536452662,7.781649245063882,9280,848826893.5
010820,퍼스텍,KOSPI,70,-0.6074394295734084,-0.17777777777777776,False,297021102420,-21.923076923076923,-16.689466484268124,53.98230088495575,25.308641975308642,6090,2070488507.5
086280,현대글로비스,KOSPI,70,-0.10122829006543337,-0.06666666666666671,False,15637500000000,0.0,-6.502242152466364,14.371914426769061,10.845295055821369,208500,32864854820.0
098460,고영,KOSDAQ,70,-0.333770154046914,-0.12222222222222223,False,1885846489450,-29.374201787994892,-4.655172413793107,4.143126177024481,77.47111681643133,27650,27269584667.5
001200,유진투자증권,KOSPI,70,-0.28069279734492575,-0.12222222222222223,False,421853250390,-7.241746538871141,-10.02066115702479,26.598837209302317,15.978695073235683,4355,2051144340.25
122900,아이마켓코리아,KOSPI,70,0.12884294214067038,-0.1333333333333333,False,272779334400,5.4263565891472965,6.111833550065016,2.2556390977443552,-1.3301088270858519,8160,562373662.5
217730,강스템바이오텍,KOSDAQ,70,-0.35479998889655967,-0.18888888888888888,False,204097503330,-19.02985074626866,-15.891472868217049,28.402366863905314,43.13984168865434,2170,776444365.75
007160,사조산업,KOSPI,70,0.029323190773527238,-0.06666666666666671,False,256500000000,18.066743383199068,-3.20754716981132,-15.625,0.1953125,51300,209789442.5
225570,넥슨게임즈,KOSDAQ,70,-0.0019065481278707666,-0.1777777777777778,False,766612425360,19.753086419753085,3.558718861209975,-6.95443645083933,-18.771807397069086,11640,2453924701.5
456040,OCI,KOSPI,70,-0.6374242931928435,-0.0888888888888889,False,717990099000,-23.836657169990506,-7.17592592592593,30.40650406504064,41.69611307420495,80200,2751651845.0
456010,아이씨티케이,KOSDAQ,70,-0.43816903443894306,-0.07777777777777778,False,249440420000,-27.118644067796616,14.058355437665782,11.688311688311682,45.63928873835732,17200,4717661490.0
007660,이수페타시스,KOSPI,70,-0.22666802600505292,-0.0444444444444444,False,8067673168100,-10.212418300653592,2.614379084967311,-18.65284974093264,52.85118219749651,109900,66040708055.0
015360,INVENI,KOSPI,70,-0.18905833335227412,-0.12222222222222223,False,404390000000,-3.1963470319634757,-2.752293577981646,6.151645207439205,18.152866242038222,14840,245211526.0
340570,티앤엘,KOSDAQ,70,0.0046873400255453244,-0.19999999999999996,False,446749336000,-5.615536090174511,7.9192546583851,15.64540954282625,2.4847010248470136,27800,2693058697.5
419050,삼기에너지솔루션즈,KOSDAQ,70,-0.0005129624895412314,-0.2,False,94659777200,21.245421245421237,4.4823232323232265,-11.780383795309168,-20.432692307692314,1655,3328522139.4
195870,해성디에스,KOSPI,69,-0.626976748054949,-0.08888888888888885,False,851700000000,-36.17834394904459,-5.2930056710775,-4.933586337760909,97.24409448818898,50100,4595477885.0
140410,메지온,KOSDAQ,69,-0.04232209903304823,-0.12222222222222218,False,2207822695400,11.43740340030912,-42.1812349639134,0.9803921568627416,32.78084714548803,72100,5432593265.0
002380,KCC,KOSPI,69,-0.19948198876469797,-0.0222222222222222,False,4171851008000,-3.6706349206349187,-5.36062378167641,10.844748858447485,16.148325358851668,485500,12740070600.0
027740,마니커,KOSPI,69,-0.0010398047237694815,-0.07777777777777778,False,47919221526,19.76190476190476,-9.964200477326967,-4.854981084489285,-10.815602836879435,1509,518259188.45
003280,흥아해운,KOSPI,69,-0.3451517792720902,-0.14444444444444443,False,451517960322,3.69961347321921,-19.571734475374736,15.144083384426743,10.79646017699114,1878,25481200313.7
035510,신세계 I&C,KOSPI,69,-0.25653630923338633,-0.12222222222222223,False,228028479000,3.885350318471348,-1.3905683192261153,2.5786163522012684,4.685494223363285,16310,1625627191.0
100250,진양홀딩스,KOSPI,69,0.043097241533065045,-0.06666666666666665,False,200326500000,6.091370558375631,3.294892915980241,-2.7605459057072013,0.3842459173871271,3135,244089583.5
229640,LS에코에너지,KOSPI,69,-0.607505055167203,-0.1777777777777778,False,1489900363350,-21.02272727272727,1.778242677824271,28.026315789473678,25.064267352185098,48650,3557176757.5
002870,신풍,KOSPI,69,-0.00020121168109523405,-0.12222222222222223,False,38035065600,15.13227513227513,-15.984555984555982,-5.061082024432806,3.520456707897246,1088,224335941.25
044450,KSS해운,KOSPI,69,-0.031780192514826,-0.09999999999999998,False,228484553000,2.8455284552845628,-4.1666666666666625,5.41666666666667,5.747126436781613,10120,470646722.5
067920,이글루,KOSDAQ,69,-0.08518219409616158,-0.1111111111111111,False,62018111160,8.25335892514396,-6.467661691542292,2.5454545454545396,0.0,5640,221043953.0
006090,사조오양,KOSPI,69,0.16880373816527736,0.011111111111111072,False,84521968830,10.332103321033204,8.464328899637241,-5.379746835443033,-11.538461538461542,8970,378183725.0
140070,서플러스글로벌,KOSDAQ,69,-0.09904348706468835,-0.0222222222222222,False,76750100000,15.213770127706837,3.8538538538538614,-4.377880184331795,-17.821782178217827,2075,237176116.7
234340,헥토파이낸셜,KOSDAQ,69,-0.23568367896684608,-0.1777777777777778,False,315736825600,-3.4188034188034178,-41.82754182754182,39.420111042566305,21.30971551261407,22600,21551334172.5
123890,한국자산신탁,KOSPI,69,0.018146109039797548,-0.04444444444444445,False,309606032780,10.239651416121998,-11.228070175438598,-0.5893909626719096,3.2653061224489743,2530,655835769.5
084670,동양고속,KOSPI,68,-0.636211350442255,-0.31111111111111117,False,68335428400,-34.716459197786996,-43.675417661097846,-61.24794745484401,186.0606060606061,23600,266109875.0
037710,광주신세계,KOSPI,68,0.0002429230344274347,-0.1333333333333333,False,270383247400,-4.447439353099735,-6.092715231788082,10.608424336973489,15.84967320261439,35450,1351247447.5
042510,라온시큐어,KOSDAQ,68,-0.22208201636401537,-0.1333333333333333,False,104172666640,9.964830011723325,0.8602150537634357,-0.10649627263046302,-9.807692307692307,9380,3045385583.0
009160,SIMPAC,KOSPI,68,-0.04535086364803635,0.0444444444444444,False,316068630280,7.0874861572536085,-3.300000000000003,-6.2984496124031,6.030701754385959,4835,395135588.0
160980,싸이맥스,KOSDAQ,68,-0.3668042133496158,-0.17777777777777776,False,240879558150,-52.58064516129033,6.779661016949157,47.0,61.066471877282694,22050,4698389742.5
082740,한화엔진,KOSPI,68,-0.5311425774317143,-0.13333333333333336,False,4197391242600,-6.679035250463827,1.309164149043296,8.99241603466956,12.653975363941772,50300,30120168422.5
293780,압타바이오,KOSDAQ,68,-0.0016179481038380618,-0.1333333333333333,False,185416473000,31.474103585657364,-7.1729957805907185,-26.748057713651498,-20.09685230024213,6600,290120662.5
